date,open,high,low,close,volume,adjclose,dividends,splits
2021-03-25,6600.0,6650.0,6500.0,6650.0,10704500,5574.568359375,0.0,0.0
2021-03-26,6650.0,6700.0,6600.0,6600.0,5548000,5532.654296875,0.0,0.0
2021-03-29,6600.0,6775.0,6575.0,6725.0,11959200,5637.43896484375,0.0,0.0
2021-03-30,6700.0,6725.0,6525.0,6550.0,14708700,5490.740234375,0.0,0.0
2021-03-31,6600.0,6600.0,6450.0,6575.0,14361800,5511.697265625,0.0,0.0
2021-04-01,6575.0,6700.0,6525.0,6625.0,9105000,5553.611328125,0.0,0.0
2021-04-05,6625.0,6625.0,6475.0,6475.0,5799200,5427.86865234375,0.0,0.0
2021-04-06,6500.0,6525.0,6450.0,6475.0,5009900,5427.86865234375,0.0,0.0
2021-04-07,6475.0,6550.0,6450.0,6525.0,5096500,5469.783203125,0.0,0.0
2021-04-08,6525.0,6800.0,6525.0,6600.0,10879400,5532.654296875,0.0,0.0
2021-04-09,6600.0,6625.0,6475.0,6475.0,9479200,5427.86865234375,0.0,0.0
2021-04-12,6500.0,6550.0,6300.0,6325.0,15823700,5302.12646484375,0.0,0.0
2021-04-13,6350.0,6350.0,6150.0,6225.0,12975200,5218.298828125,0.0,0.0
2021-04-14,6250.0,6325.0,6225.0,6300.0,5450700,5281.169921875,0.0,0.0
2021-04-15,6300.0,6400.0,6225.0,6400.0,8910100,5364.99853515625,0.0,0.0
2021-04-16,6400.0,6450.0,6250.0,6325.0,7481000,5302.12646484375,0.0,0.0
2021-04-19,6350.0,6375.0,6225.0,6300.0,7032700,5281.169921875,0.0,0.0
2021-04-20,6300.0,6300.0,6150.0,6225.0,13695800,5218.298828125,0.0,0.0
2021-04-21,6150.0,6200.0,6100.0,6100.0,14082200,5113.513671875,0.0,0.0
2021-04-22,6100.0,6150.0,6075.0,6125.0,12095300,5134.4697265625,0.0,0.0
2021-04-23,6150.0,6150.0,6025.0,6075.0,11471100,5092.556640625,0.0,0.0
2021-04-26,6075.0,6200.0,6075.0,6125.0,8628200,5134.4697265625,0.0,0.0
2021-04-27,6200.0,6200.0,6025.0,6025.0,10560300,5050.642578125,0.0,0.0
2021-04-28,6025.0,6075.0,6000.0,6075.0,9453200,5092.556640625,0.0,0.0
2021-04-29,6100.0,6125.0,6000.0,6050.0,21365800,5071.599609375,0.0,0.0
2021-04-30,6050.0,6100.0,5925.0,6000.0,22253900,5029.68603515625,0.0,0.0
2021-05-03,6000.0,6000.0,5900.0,5900.0,11454300,4945.85791015625,0.0,0.0
2021-05-04,5900.0,5950.0,5700.0,5750.0,27736500,4820.11572265625,0.0,0.0
2021-05-05,5750.0,5900.0,5725.0,5775.0,23481700,4841.072265625,0.0,0.0
2021-05-06,5750.0,5775.0,5550.0,5550.0,41445900,4652.458984375,0.0,0.0
2021-05-07,5550.0,5625.0,5500.0,5525.0,32723800,4631.501953125,0.0,0.0
2021-05-10,5550.0,5875.0,5550.0,5700.0,42701900,4778.201171875,0.0,0.0
2021-05-11,5650.0,5825.0,5600.0,5625.0,28767800,4715.33056640625,0.0,0.0
2021-05-17,5650.0,5725.0,5500.0,5600.0,20202700,4694.37255859375,0.0,0.0
2021-05-18,5650.0,5650.0,5525.0,5575.0,12773900,4673.416015625,0.0,0.0
2021-05-19,5550.0,5550.0,5425.0,5450.0,16176000,4568.63037109375,0.0,0.0
2021-05-20,5450.0,5625.0,5450.0,5625.0,20439300,4715.33056640625,0.0,0.0
2021-05-21,5650.0,5675.0,5550.0,5575.0,12760600,4673.416015625,0.0,0.0
2021-05-24,5650.0,5750.0,5575.0,5725.0,19589000,4799.158203125,0.0,0.0
2021-05-25,5750.0,5750.0,5575.0,5675.0,23086400,4757.24365234375,0.0,0.0
2021-05-27,5725.0,5850.0,5675.0,5825.0,53308600,4882.98583984375,0.0,0.0
2021-05-28,5850.0,5850.0,5625.0,5775.0,26276900,4841.072265625,0.0,0.0
2021-05-31,5775.0,5850.0,5700.0,5850.0,17773400,4903.943359375,0.0,0.0
2021-06-02,6000.0,6000.0,5725.0,5850.0,31109000,4903.943359375,0.0,0.0
2021-06-03,5800.0,5800.0,5675.0,5775.0,21195800,4841.072265625,0.0,0.0
2021-06-04,5775.0,5775.0,5650.0,5650.0,15902700,4736.287109375,0.0,0.0
2021-06-07,5650.0,5700.0,5625.0,5625.0,18097900,4715.33056640625,0.0,0.0
2021-06-08,5575.0,5575.0,5450.0,5475.0,18894700,4672.65771484375,100.0,0.0
2021-06-09,5475.0,5500.0,5250.0,5300.0,41615400,4523.30322265625,0.0,0.0
2021-06-10,5375.0,5425.0,5275.0,5300.0,22243100,4523.30322265625,0.0,0.0
2021-06-11,5300.0,5350.0,5225.0,5350.0,23436200,4565.9755859375,0.0,0.0
2021-06-14,5350.0,5375.0,5250.0,5250.0,11521500,4480.63037109375,0.0,0.0
2021-06-15,5225.0,5250.0,5125.0,5175.0,26706500,4416.62158203125,0.0,0.0
2021-06-16,5150.0,5275.0,5100.0,5200.0,23034600,4437.95751953125,0.0,0.0
2021-06-17,5175.0,5175.0,5075.0,5075.0,19772100,4331.2763671875,0.0,0.0
2021-06-18,5075.0,5075.0,4900.0,4900.0,57214300,4181.921875,0.0,0.0
2021-06-21,4800.0,5150.0,4710.0,5100.0,34387400,4352.61279296875,0.0,0.0
2021-06-22,5100.0,5125.0,5000.0,5050.0,17867700,4309.93994140625,0.0,0.0
2021-06-23,5050.0,5100.0,4990.0,4990.0,9268200,4258.7333984375,0.0,0.0
2021-06-24,4990.0,5050.0,4960.0,4960.0,5114800,4233.12890625,0.0,0.0
2021-06-25,5025.0,5025.0,4950.0,5000.0,13206100,4267.26806640625,0.0,0.0
2021-06-28,5025.0,5100.0,4900.0,5025.0,15756100,4288.603515625,0.0,0.0
2021-06-29,5100.0,5150.0,4960.0,5000.0,17471600,4267.26806640625,0.0,0.0
2021-06-30,5000.0,5000.0,4950.0,4950.0,13308000,4224.59375,0.0,0.0
2021-07-01,4950.0,5250.0,4950.0,5225.0,24688000,4459.2939453125,0.0,0.0
2021-07-02,5200.0,5200.0,5075.0,5150.0,22708800,4395.28515625,0.0,0.0
2021-07-05,5150.0,5150.0,4940.0,4950.0,20589900,4224.59375,0.0,0.0
2021-07-06,4960.0,5025.0,4930.0,5000.0,11307700,4267.26806640625,0.0,0.0
2021-07-07,4960.0,4980.0,4900.0,4930.0,19448300,4207.52587890625,0.0,0.0
2021-07-08,4950.0,4960.0,4860.0,4860.0,14979500,4147.78369140625,0.0,0.0
2021-07-09,4850.0,4890.0,4810.0,4890.0,13202300,4173.38720703125,0.0,0.0
2021-07-12,4900.0,5075.0,4900.0,5025.0,27418800,4288.603515625,0.0,0.0
2021-07-13,5100.0,5200.0,5025.0,5100.0,29032400,4352.61279296875,0.0,0.0
2021-07-14,5100.0,5125.0,4910.0,5100.0,23386200,4352.61279296875,0.0,0.0
2021-07-15,5025.0,5175.0,5025.0,5150.0,14978400,4395.28515625,0.0,0.0
2021-07-16,5150.0,5200.0,5050.0,5150.0,9184800,4395.28515625,0.0,0.0
2021-07-19,5100.0,5125.0,5025.0,5075.0,7018000,4331.2763671875,0.0,0.0
2021-07-21,5075.0,5150.0,5050.0,5125.0,11283600,4373.94921875,0.0,0.0
2021-07-22,5125.0,5150.0,5000.0,5025.0,20499500,4288.603515625,0.0,0.0
2021-07-23,4960.0,4960.0,4800.0,4800.0,74486500,4096.57666015625,0.0,0.0
2021-07-26,4800.0,4820.0,4700.0,4700.0,33290700,4011.23095703125,0.0,0.0
2021-07-27,4700.0,4700.0,4460.0,4500.0,55131100,3840.540771484375,0.0,0.0
2021-07-28,4500.0,4540.0,4420.0,4450.0,17865300,3797.867431640625,0.0,0.0
2021-07-29,4450.0,4460.0,4330.0,4330.0,35079600,3695.453369140625,0.0,0.0
2021-07-30,4390.0,4410.0,4220.0,4220.0,59329000,3601.57373046875,0.0,0.0
2021-08-02,4220.0,4400.0,4210.0,4400.0,47024900,3755.195556640625,0.0,0.0
2021-08-03,4400.0,4470.0,4370.0,4380.0,25149400,3738.1259765625,0.0,0.0
2021-08-04,4400.0,4420.0,4300.0,4330.0,25519900,3695.453369140625,0.0,0.0
2021-08-05,4330.0,4450.0,4260.0,4440.0,47119200,3789.3330078125,0.0,0.0
2021-08-06,4440.0,4480.0,4400.0,4420.0,23050300,3772.264404296875,0.0,0.0
2021-08-09,4410.0,4420.0,4300.0,4310.0,17401800,3678.38427734375,0.0,0.0
2021-08-10,4300.0,4320.0,4220.0,4250.0,20393900,3627.1767578125,0.0,0.0
2021-08-12,4290.0,4330.0,4170.0,4210.0,28977900,3593.038818359375,0.0,0.0
2021-08-13,4230.0,4260.0,4210.0,4250.0,10076000,3627.1767578125,0.0,0.0
2021-08-16,4240.0,4250.0,4130.0,4150.0,17673100,3541.831787109375,0.0,0.0
2021-08-18,4170.0,4280.0,4150.0,4230.0,32100800,3610.108154296875,0.0,0.0
2021-08-19,4250.0,4260.0,4100.0,4110.0,18192800,3507.69384765625,0.0,0.0
2021-08-20,4090.0,4120.0,4050.0,4070.0,12646500,3473.555419921875,0.0,0.0
2021-08-23,4080.0,4140.0,4030.0,4060.0,22533200,3465.02099609375,0.0,0.0
2021-08-24,4060.0,4100.0,4040.0,4080.0,18406800,3482.089599609375,0.0,0.0
2021-08-25,4110.0,4180.0,4100.0,4170.0,22682800,3558.900634765625,0.0,0.0
2021-08-26,4170.0,4170.0,4050.0,4090.0,19988900,3490.624755859375,0.0,0.0
2021-08-27,4060.0,4070.0,4010.0,4030.0,21212400,3439.41748046875,0.0,0.0
2021-08-30,4040.0,4130.0,4030.0,4130.0,21892200,3524.7626953125,0.0,0.0
2021-08-31,4110.0,4150.0,4050.0,4050.0,38977800,3456.486572265625,0.0,0.0
2021-09-01,4070.0,4110.0,4060.0,4100.0,23793400,3499.1591796875,0.0,0.0
2021-09-02,4110.0,4150.0,4100.0,4150.0,12173000,3541.831787109375,0.0,0.0
2021-09-03,4170.0,4250.0,4150.0,4240.0,22908300,3618.642333984375,0.0,0.0
2021-09-06,4240.0,4300.0,4210.0,4250.0,18434200,3627.1767578125,0.0,0.0
2021-09-07,4250.0,4290.0,4250.0,4250.0,16097400,3627.1767578125,0.0,0.0
2021-09-08,4250.0,4270.0,4070.0,4100.0,27585800,3499.1591796875,0.0,0.0
2021-09-09,4100.0,4150.0,4070.0,4100.0,22145100,3499.1591796875,0.0,0.0
2021-09-10,4130.0,4150.0,4080.0,4080.0,14311100,3482.089599609375,0.0,0.0
2021-09-13,4080.0,4100.0,4030.0,4040.0,16431100,3447.9521484375,0.0,0.0
2021-09-14,4050.0,4090.0,4030.0,4050.0,15456600,3456.486572265625,0.0,0.0
2021-09-15,4050.0,4080.0,4030.0,4040.0,16681800,3447.9521484375,0.0,0.0
2021-09-16,4050.0,4070.0,4000.0,4010.0,20730600,3422.348388671875,0.0,0.0
2021-09-17,4010.0,4020.0,3950.0,3950.0,42311400,3371.14111328125,0.0,0.0
2021-09-20,3950.0,3960.0,3860.0,3880.0,25006900,3311.399169921875,0.0,0.0
2021-09-21,3860.0,3870.0,3800.0,3840.0,27510700,3277.26123046875,0.0,0.0
2021-09-22,3840.0,4060.0,3840.0,4040.0,53992900,3447.9521484375,0.0,0.0
2021-09-23,4050.0,4080.0,4010.0,4050.0,30884400,3456.486572265625,0.0,0.0
2021-09-24,4040.0,4060.0,3950.0,3970.0,28440200,3388.210205078125,0.0,0.0
2021-09-27,3970.0,3970.0,3850.0,3860.0,26324200,3294.33056640625,0.0,0.0
2021-09-28,3860.0,3870.0,3810.0,3820.0,14852900,3260.19189453125,0.0,0.0
2021-09-29,3800.0,3920.0,3800.0,3920.0,21762400,3345.537353515625,0.0,0.0
2021-09-30,3930.0,4010.0,3930.0,3950.0,35514100,3371.14111328125,0.0,0.0
2021-10-01,3930.0,3990.0,3830.0,3860.0,32614400,3294.33056640625,0.0,0.0
2021-10-04,3880.0,4020.0,3870.0,3980.0,42279800,3396.74462890625,0.0,0.0
2021-10-05,3980.0,4190.0,3980.0,4150.0,50537400,3541.831787109375,0.0,0.0
2021-10-06,4200.0,4300.0,4160.0,4270.0,53674800,3644.245849609375,0.0,0.0
2021-10-07,4300.0,5050.0,4300.0,4830.0,250903800,4122.1796875,0.0,0.0
2021-10-08,4880.0,4930.0,4720.0,4760.0,68396500,4062.438720703125,0.0,0.0
2021-10-11,4760.0,4850.0,4730.0,4830.0,39246200,4122.1796875,0.0,0.0
2021-10-12,4830.0,4930.0,4750.0,4930.0,49064900,4207.52587890625,0.0,0.0
2021-10-13,4950.0,5275.0,4880.0,5250.0,101550600,4480.63037109375,0.0,0.0
2021-10-14,5250.0,5400.0,5150.0,5325.0,86890500,4544.6396484375,0.0,0.0
2021-10-15,5325.0,5400.0,5125.0,5225.0,76894800,4459.2939453125,0.0,0.0
2021-10-18,5225.0,5275.0,5100.0,5100.0,46484400,4352.61279296875,0.0,0.0
2021-10-19,5100.0,5150.0,5050.0,5125.0,26024500,4373.94921875,0.0,0.0
2021-10-21,5150.0,5150.0,4940.0,5000.0,49450100,4267.26806640625,0.0,0.0
2021-10-22,4950.0,4950.0,4810.0,4850.0,49601400,4139.2490234375,0.0,0.0
2021-10-25,4850.0,4850.0,4580.0,4580.0,76202500,3908.816650390625,0.0,0.0
2021-10-26,4580.0,4740.0,4570.0,4640.0,40624300,3960.024169921875,0.0,0.0
2021-10-27,4650.0,4690.0,4520.0,4540.0,39664600,3874.678466796875,0.0,0.0
2021-10-28,4530.0,4610.0,4410.0,4440.0,48607600,3789.3330078125,0.0,0.0
2021-10-29,4460.0,4550.0,4400.0,4420.0,43142600,3772.264404296875,0.0,0.0
2021-11-01,4500.0,4550.0,4410.0,4420.0,37917000,3772.264404296875,0.0,0.0
2021-11-02,4450.0,4470.0,4360.0,4470.0,23580400,3814.937255859375,0.0,0.0
2021-11-03,4490.0,4510.0,4440.0,4450.0,20173500,3797.867431640625,0.0,0.0
2021-11-04,4460.0,4530.0,4450.0,4450.0,19606500,3797.867431640625,0.0,0.0
2021-11-05,4460.0,4480.0,4400.0,4430.0,15950300,3780.798828125,0.0,0.0
2021-11-08,4450.0,4470.0,4430.0,4460.0,12599400,3806.402587890625,0.0,0.0
2021-11-09,4460.0,4470.0,4380.0,4430.0,23025100,3780.798828125,0.0,0.0
2021-11-10,4420.0,4430.0,4360.0,4370.0,15585200,3729.591552734375,0.0,0.0
2021-11-11,4410.0,4690.0,4390.0,4660.0,63047300,3977.093017578125,0.0,0.0
2021-11-12,4690.0,4740.0,4580.0,4600.0,30654100,3925.88623046875,0.0,0.0
2021-11-15,4630.0,4630.0,4510.0,4510.0,14544700,3849.0751953125,0.0,0.0
2021-11-16,4510.0,4570.0,4460.0,4570.0,12701100,3900.282470703125,0.0,0.0
2021-11-17,4570.0,4580.0,4500.0,4500.0,15347100,3840.540771484375,0.0,0.0
2021-11-18,4480.0,4540.0,4460.0,4480.0,15522000,3823.47119140625,0.0,0.0
2021-11-19,4500.0,4670.0,4500.0,4660.0,39746800,3977.093017578125,0.0,0.0
2021-11-22,4660.0,4840.0,4620.0,4840.0,38502000,4130.71435546875,0.0,0.0
2021-11-23,4840.0,4890.0,4760.0,4880.0,33067100,4164.85302734375,0.0,0.0
2021-11-24,4870.0,4870.0,4810.0,4840.0,18237600,4130.71435546875,0.0,0.0
2021-11-25,4840.0,4860.0,4800.0,4820.0,13327300,4113.6455078125,0.0,0.0
2021-11-26,4810.0,4830.0,4670.0,4710.0,22837400,4019.765869140625,0.0,0.0
2021-11-29,4700.0,4700.0,4570.0,4630.0,24000400,3951.48974609375,0.0,0.0
2021-11-30,4600.0,4650.0,4460.0,4480.0,66592500,3878.761962890625,66.0,0.0
2021-12-01,4480.0,4550.0,4300.0,4310.0,40625400,3731.577392578125,0.0,0.0
2021-12-02,4310.0,4340.0,4220.0,4290.0,34857400,3714.261474609375,0.0,0.0
2021-12-03,4300.0,4340.0,4200.0,4220.0,31096900,3653.65625,0.0,0.0
2021-12-06,4230.0,4250.0,4160.0,4200.0,16426600,3636.33984375,0.0,0.0
2021-12-07,4240.0,4300.0,4230.0,4270.0,16917800,3696.945556640625,0.0,0.0
2021-12-08,4300.0,4350.0,4270.0,4270.0,10992800,3696.945556640625,0.0,0.0
2021-12-09,4300.0,4370.0,4270.0,4370.0,10364600,3783.525146484375,0.0,0.0
2021-12-10,4370.0,4430.0,4310.0,4430.0,14291300,3835.47265625,0.0,0.0
2021-12-13,4400.0,4430.0,4380.0,4380.0,13018900,3792.18310546875,0.0,0.0
2021-12-14,4350.0,4360.0,4280.0,4290.0,13487200,3714.261474609375,0.0,0.0
2021-12-15,4290.0,4370.0,4260.0,4270.0,11306700,3696.945556640625,0.0,0.0
2021-12-16,4290.0,4320.0,4200.0,4210.0,13521600,3644.997802734375,0.0,0.0
2021-12-17,4180.0,4240.0,4150.0,4150.0,18949400,3593.050048828125,0.0,0.0
2021-12-20,4150.0,4160.0,4120.0,4140.0,12059600,3584.392333984375,0.0,0.0
2021-12-21,4150.0,4180.0,4080.0,4080.0,15689800,3532.444580078125,0.0,0.0
2021-12-22,4100.0,4130.0,4050.0,4060.0,10188400,3515.128662109375,0.0,0.0
2021-12-23,4060.0,4120.0,4060.0,4080.0,7863700,3532.444580078125,0.0,0.0
2021-12-24,4090.0,4210.0,4080.0,4200.0,11979500,3636.33984375,0.0,0.0
2021-12-27,4200.0,4230.0,4170.0,4210.0,7238100,3644.997802734375,0.0,0.0
2021-12-28,4210.0,4230.0,4180.0,4180.0,7006900,3619.02392578125,0.0,0.0
2021-12-29,4180.0,4190.0,4120.0,4120.0,9030700,3567.07666015625,0.0,0.0
2021-12-30,4130.0,4170.0,4110.0,4110.0,7633100,3558.41845703125,0.0,0.0
2022-01-03,4120.0,4340.0,4120.0,4230.0,24420300,3662.31396484375,0.0,0.0
2022-01-04,4250.0,4310.0,4230.0,4250.0,13276500,3679.6298828125,0.0,0.0
2022-01-05,4260.0,4270.0,4180.0,4210.0,9697800,3644.997802734375,0.0,0.0
2022-01-06,4210.0,4240.0,4180.0,4230.0,7594500,3662.31396484375,0.0,0.0
2022-01-07,4230.0,4240.0,4200.0,4220.0,7219700,3653.65625,0.0,0.0
2022-01-10,4220.0,4290.0,4200.0,4250.0,12806600,3679.6298828125,0.0,0.0
2022-01-11,4260.0,4270.0,4150.0,4180.0,17846600,3619.02392578125,0.0,0.0
2022-01-12,4200.0,4340.0,4180.0,4330.0,29769500,3748.893310546875,0.0,0.0
2022-01-13,4330.0,4340.0,4240.0,4270.0,13806300,3696.945556640625,0.0,0.0
2022-01-14,4280.0,4280.0,4210.0,4220.0,11920000,3653.65625,0.0,0.0
2022-01-17,4240.0,4240.0,4140.0,4150.0,20035500,3593.050048828125,0.0,0.0
2022-01-18,4160.0,4230.0,4070.0,4110.0,27044300,3558.41845703125,0.0,0.0
2022-01-19,4110.0,4110.0,4080.0,4100.0,7662700,3549.760498046875,0.0,0.0
2022-01-20,4100.0,4120.0,4070.0,4100.0,9264200,3549.760498046875,0.0,0.0
2022-01-21,4090.0,4150.0,4080.0,4150.0,15210700,3593.050048828125,0.0,0.0
2022-01-24,4130.0,4140.0,4080.0,4080.0,9762900,3532.444580078125,0.0,0.0
2022-01-25,4100.0,4110.0,4010.0,4060.0,17157500,3515.128662109375,0.0,0.0
2022-01-26,4060.0,4130.0,4050.0,4130.0,11479200,3575.734619140625,0.0,0.0
2022-01-27,4120.0,4120.0,4050.0,4060.0,6277700,3515.128662109375,0.0,0.0
2022-01-28,4060.0,4090.0,4030.0,4050.0,10458800,3506.470458984375,0.0,0.0
2022-01-31,4060.0,4080.0,4000.0,4030.0,19204300,3489.15478515625,0.0,0.0
2022-02-02,4030.0,4060.0,4010.0,4050.0,8369600,3506.470458984375,0.0,0.0
2022-02-03,4050.0,4050.0,4000.0,4010.0,8460100,3471.838623046875,0.0,0.0
2022-02-04,4020.0,4040.0,3990.0,4020.0,14487100,3480.496337890625,0.0,0.0
2022-02-07,4020.0,4050.0,4000.0,4000.0,14546900,3463.18115234375,0.0,0.0
2022-02-08,4000.0,4080.0,4000.0,4000.0,19022800,3463.18115234375,0.0,0.0
2022-02-09,4000.0,4020.0,3960.0,3960.0,20209400,3428.549072265625,0.0,0.0
2022-02-10,3960.0,4040.0,3960.0,3980.0,21580200,3445.864990234375,0.0,0.0
2022-02-11,3950.0,3960.0,3880.0,3900.0,38093800,3376.601318359375,0.0,0.0
2022-02-14,3900.0,3910.0,3850.0,3850.0,27720300,3333.311767578125,0.0,0.0
2022-02-15,3860.0,3880.0,3850.0,3870.0,16340600,3350.62744140625,0.0,0.0
2022-02-16,3880.0,3920.0,3870.0,3870.0,22715500,3350.62744140625,0.0,0.0
2022-02-17,3880.0,3910.0,3820.0,3830.0,28291200,3315.995849609375,0.0,0.0
2022-02-18,3840.0,3900.0,3840.0,3850.0,27431100,3333.311767578125,0.0,0.0
2022-02-21,3850.0,3900.0,3850.0,3850.0,12790900,3333.311767578125,0.0,0.0
2022-02-22,3850.0,3870.0,3800.0,3810.0,28240100,3298.679931640625,0.0,0.0
2022-02-23,3810.0,3860.0,3800.0,3820.0,21559300,3307.337646484375,0.0,0.0
2022-02-24,3810.0,3840.0,3670.0,3690.0,51511000,3194.784423828125,0.0,0.0
2022-02-25,3700.0,3750.0,3680.0,3680.0,39737700,3186.12646484375,0.0,0.0
2022-03-01,3690.0,3730.0,3670.0,3680.0,21312400,3186.12646484375,0.0,0.0
2022-03-02,3680.0,3810.0,3650.0,3660.0,37310800,3168.810546875,0.0,0.0
2022-03-04,3660.0,3670.0,3520.0,3520.0,42359200,3047.59912109375,0.0,0.0
2022-03-07,3500.0,3510.0,3400.0,3430.0,41980800,2969.677490234375,0.0,0.0
2022-03-08,3420.0,3520.0,3360.0,3360.0,35450900,2909.072021484375,0.0,0.0
2022-03-09,3370.0,3450.0,3370.0,3400.0,24068100,2943.703369140625,0.0,0.0
2022-03-10,3450.0,3460.0,3370.0,3430.0,19292400,2969.677490234375,0.0,0.0
2022-03-11,3420.0,3420.0,3370.0,3370.0,19258300,2917.729736328125,0.0,0.0
2022-03-14,3380.0,3410.0,3370.0,3380.0,20868200,2926.387939453125,0.0,0.0
2022-03-15,3400.0,3440.0,3280.0,3280.0,35618500,2839.808349609375,0.0,0.0
2022-03-16,3290.0,3540.0,3280.0,3450.0,66871800,2986.99365234375,0.0,0.0
2022-03-17,3490.0,3520.0,3380.0,3420.0,33986000,2961.02001953125,0.0,0.0
2022-03-18,3430.0,3440.0,3340.0,3360.0,23334800,2909.072021484375,0.0,0.0
2022-03-21,3360.0,3470.0,3330.0,3460.0,29782900,2995.6513671875,0.0,0.0
2022-03-22,3460.0,3500.0,3440.0,3490.0,24196400,3021.625,0.0,0.0
2022-03-23,3500.0,3510.0,3410.0,3410.0,16459800,2952.36181640625,0.0,0.0
2022-03-24,3400.0,3420.0,3360.0,3380.0,24615200,2926.387939453125,0.0,0.0
2022-03-25,3390.0,3420.0,3380.0,3400.0,14146900,2943.703369140625,0.0,0.0
2022-03-28,3400.0,3490.0,3370.0,3460.0,23752600,2995.6513671875,0.0,0.0
2022-03-29,3480.0,3560.0,3480.0,3480.0,41388600,3012.967529296875,0.0,0.0
2022-03-30,3500.0,3740.0,3500.0,3720.0,91287100,3220.758544921875,0.0,0.0
2022-03-31,3730.0,3760.0,3650.0,3660.0,47424200,3168.810546875,0.0,0.0
2022-04-01,3660.0,3690.0,3600.0,3620.0,26735700,3134.1787109375,0.0,0.0
2022-04-04,3630.0,3660.0,3540.0,3570.0,36823300,3090.88916015625,0.0,0.0
2022-04-05,3570.0,3690.0,3570.0,3680.0,30816700,3186.12646484375,0.0,0.0
2022-04-06,3680.0,3680.0,3560.0,3600.0,25193400,3116.862548828125,0.0,0.0
2022-04-07,3600.0,3640.0,3550.0,3570.0,18081300,3090.88916015625,0.0,0.0
2022-04-08,3590.0,3600.0,3520.0,3540.0,14057400,3064.915283203125,0.0,0.0
2022-04-11,3570.0,3570.0,3450.0,3460.0,27777500,2995.6513671875,0.0,0.0
2022-04-12,3460.0,3520.0,3410.0,3520.0,17817400,3047.59912109375,0.0,0.0
2022-04-13,3520.0,3520.0,3410.0,3440.0,20850000,2978.335693359375,0.0,0.0
2022-04-14,3430.0,3460.0,3400.0,3400.0,9591300,2943.703369140625,0.0,0.0
2022-04-18,3400.0,3440.0,3370.0,3390.0,10009100,2935.046142578125,0.0,0.0
2022-04-19,3390.0,3410.0,3350.0,3350.0,13023000,2900.4140625,0.0,0.0
2022-04-20,3390.0,3510.0,3370.0,3470.0,29867500,3004.3095703125,0.0,0.0
2022-04-21,3470.0,3500.0,3400.0,3400.0,19189900,2943.703369140625,0.0,0.0
2022-04-22,3400.0,3440.0,3370.0,3430.0,16244400,2969.677490234375,0.0,0.0
2022-04-25,3420.0,3720.0,3400.0,3690.0,53256900,3194.784423828125,0.0,0.0
2022-04-26,3720.0,3930.0,3690.0,3890.0,96737500,3367.943359375,0.0,0.0
2022-04-27,3890.0,3900.0,3770.0,3810.0,36437100,3298.679931640625,0.0,0.0
2022-04-28,3830.0,3920.0,3770.0,3890.0,33886500,3367.943359375,0.0,0.0
2022-05-09,4000.0,4140.0,3890.0,4010.0,103950200,3471.838623046875,0.0,0.0
2022-05-10,4010.0,4400.0,3990.0,4380.0,172562700,3792.18310546875,0.0,0.0
2022-05-11,4400.0,4940.0,4380.0,4880.0,197748700,4225.0810546875,0.0,0.0
2022-05-12,4920.0,4940.0,4580.0,4690.0,118621900,4060.579833984375,0.0,0.0
2022-05-13,4690.0,4900.0,4660.0,4800.0,79196200,4155.8173828125,0.0,0.0
2022-05-17,4810.0,4900.0,4660.0,4800.0,43843800,4155.8173828125,0.0,0.0
2022-05-18,4820.0,5075.0,4810.0,5025.0,88532400,4350.62109375,0.0,0.0
2022-05-19,4960.0,5000.0,4850.0,4880.0,56274400,4225.0810546875,0.0,0.0
2022-05-20,4870.0,5125.0,4860.0,5050.0,58516300,4372.2666015625,0.0,0.0
2022-05-23,5050.0,5075.0,4850.0,4880.0,37184300,4225.0810546875,0.0,0.0
2022-05-24,4920.0,4950.0,4700.0,4810.0,39458200,4164.4755859375,0.0,0.0
2022-05-25,4860.0,4900.0,4730.0,4770.0,38989700,4129.84375,0.0,0.0
2022-05-27,4800.0,4840.0,4710.0,4760.0,31887700,4121.18603515625,0.0,0.0
2022-05-30,4760.0,4760.0,4620.0,4650.0,49609700,4025.94775390625,0.0,0.0
2022-05-31,4680.0,4820.0,4630.0,4730.0,93943100,4095.211669921875,0.0,0.0
2022-06-02,4760.0,4890.0,4710.0,4790.0,56089200,4147.15966796875,0.0,0.0
2022-06-03,4810.0,4810.0,4720.0,4720.0,25523600,4086.553955078125,0.0,0.0
2022-06-06,4720.0,4780.0,4700.0,4770.0,16170500,4129.84375,0.0,0.0
2022-06-07,4770.0,4780.0,4720.0,4730.0,19562800,4095.211669921875,0.0,0.0
2022-06-08,4740.0,4970.0,4730.0,4890.0,56202700,4233.73828125,0.0,0.0
2022-06-09,4900.0,4930.0,4760.0,4820.0,32236200,4173.1337890625,0.0,0.0
2022-06-10,4780.0,4790.0,4720.0,4750.0,20081200,4112.52783203125,0.0,0.0
2022-06-13,4690.0,4700.0,4600.0,4690.0,28947200,4060.579833984375,0.0,0.0
2022-06-14,4640.0,4740.0,4610.0,4740.0,22498700,4103.869140625,0.0,0.0
2022-06-15,4750.0,4810.0,4690.0,4800.0,24158700,4155.8173828125,0.0,0.0
2022-06-16,4850.0,4850.0,4730.0,4800.0,19890100,4155.8173828125,0.0,0.0
2022-06-17,4760.0,4800.0,4650.0,4650.0,35637800,4025.94775390625,0.0,0.0
